Time (s),Ax (m/s²),Fᵧ (N)
0.22499999403953552,0.3454742133617401,-0.37963730096817017
0.23000000417232513,-0.10535138100385666,-0.388756662607193
0.23499999940395355,0.1751701533794403,-0.3983966112136841
0.23999999463558197,0.008051833137869835,-0.4069722890853882
0.24500000476837158,0.122646264731884,-0.41661980748176575
0.25,0.2634923458099365,-0.42520391941070557
0.2549999952316284,-0.36844226717948914,-0.43538764119148254
0.25999999046325684,0.414469450712204,-0.4471878409385681
0.26499998569488525,-0.22768372297286987,-0.46058735251426697
0.27000001072883606,0.5502069592475891,-0.47561267018318176
0.2750000059604645,-0.016667090356349945,-0.48953020572662354
0.2800000011920929,-0.3251451849937439,-0.5007484555244446
0.2849999964237213,-0.08218540996313095,-0.5104431509971619
0.28999999165534973,0.607805609703064,-0.5243983864784241
0.29499998688697815,0.14986282587051392,-0.5366576313972473
0.30000001192092896,-0.11584634333848953,-0.5430992245674133
0.3050000071525574,-0.02694789133965969,-0.5538592338562012
0.3100000023841858,0.08360294997692108,-0.568877100944519
0.3149999976158142,0.4405937194824219,-0.5833278894424438
0.3199999928474426,-0.16326165199279785,-0.5988708734512329
0.32499998807907104,0.028433844447135925,-0.611209511756897
0.33000001311302185,0.007692680228501558,-0.6240512132644653
0.33500000834465027,0.6063596606254578,-0.6358426809310913
0.3400000035762787,-0.6517988443374634,-0.6476569175720215
0.3449999988079071,0.09577454626560211,-0.6632235050201416
0.3499999940395355,0.2015664279460907,-0.6797923445701599
0.35499998927116394,-0.23629161715507507,-0.6899641156196594
0.36000001430511475,0.364886999130249,-0.7007076740264893
0.36500000953674316,-0.6690856218338013,-0.7135835289955139
0.3700000047683716,0.5137919187545776,-0.7258867025375366
0.375,0.2625182271003723,-0.7403702139854431
0.3799999952316284,0.7261061072349548,-0.754318356513977
0.38499999046325684,-1.3636969327926636,-0.7671822905540466
0.38999998569488525,0.8786001801490784,-0.782176673412323
0.39500001072883606,0.14572575688362122,-0.7944910526275635
0.4000000059604645,-0.3221750855445862,-0.8052240610122681
0.4050000011920929,-0.2520880401134491,-0.8207807540893555
0.4099999964237213,0.5814236998558044,-0.8314871788024902
0.41499999165534973,-0.41692623496055603,-0.84597247838974
0.41999998688697815,-0.38351914286613464,-0.864773690700531
0.42500001192092896,0.21187043190002441,-0.882404625415802
0.4300000071525574,0.36971810460090637,-0.8952825665473938
0.4350000023841858,-0.10473532229661942,-0.9086531400680542
0.4399999976158142,-0.14597120881080627,-0.9204593896865845
0.4449999928474426,0.5905018448829651,-0.9322510957717896
0.44999998807907104,0.29390639066696167,-0.9456203579902649
0.45500001311302185,-0.295152485370636,-0.9574573040008545
0.46000000834465027,0.021462880074977875,-0.9708570837974548
0.4650000035762787,-0.613656759262085,-0.9809633493423462
0.4699999988079071,0.28478848934173584,-0.9896015524864197
0.4749999940395355,0.6081864237785339,-1.0041048526763916
0.47999998927116394,0.3241545557975769,-1.0222958326339722
0.48500001430511475,-1.0085729360580444,-1.0330321788787842
0.49000000953674316,0.19209522008895874,-1.0442389249801636
0.4950000047683716,0.5257481932640076,-1.0549914836883545
0.5,-0.15453937649726868,-1.0689098834991455
0.5049999952316284,-0.5773708820343018,-1.0823432207107544
0.5099999904632568,0.6933555603027344,-1.0941181182861328
0.5149999856948853,-0.23710602521896362,-1.104803442955017
0.5199999809265137,-0.1356874704360962,-1.1139150857925415
0.5249999761581421,0.08990972489118576,-1.1246695518493652
0.5299999713897705,0.06543625891208649,-1.1369794607162476
0.5350000262260437,0.26837828755378723,-1.1476811170578003
0.5400000214576721,0.09994618594646454,-1.1551849842071533
0.5450000166893005,-0.034310486167669296,-1.1632431745529175
0.550000011920929,-0.028925908729434013,-1.176124930381775
0.5550000071525574,0.3612857460975647,-1.1905773878097534
0.5600000023841858,0.0544334314763546,-1.1991345882415771
0.5649999976158142,0.05299049988389015,-1.2066385746002197
0.5699999928474426,0.02766621857881546,-1.216286063194275
0.574999988079071,-0.08323900401592255,-1.2221629619598389
0.5799999833106995,-0.13128802180290222,-1.229647159576416
0.5849999785423279,0.31585946679115295,-1.2361178398132324
0.5899999737739563,0.44831734895706177,-1.238759160041809
0.5950000286102295,-0.22557327151298523,-1.2473942041397095
0.6000000238418579,0.2600909173488617,-1.260813593864441
0.6050000190734863,0.12347720563411713,-1.2725849151611328
0.6100000143051147,-0.46944716572761536,-1.2805840969085693
0.6150000095367432,-0.14732396602630615,-1.289200782775879
0.6200000047683716,0.241885244846344,-1.2999204397201538
0.625,-0.08489169180393219,-1.3078975677490234
0.6299999952316284,0.40481385588645935,-1.3121854066848755
0.6349999904632568,-0.20893748104572296,-1.318123698234558
0.6399999856948853,0.2158617377281189,-1.3272569179534912
0.6449999809265137,0.2748053967952728,-1.3368613719940186
0.6499999761581421,-0.05452212691307068,-1.3427573442459106
0.6549999713897705,-0.4543341398239136,-1.3486311435699463
0.6600000262260437,0.41398221254348755,-1.3540130853652954
0.6650000214576721,-0.0033565331250429153,-1.3599088191986084
0.6700000166893005,-0.2739461064338684,-1.3674123287200928
0.675000011920929,-0.06522726267576218,-1.3733080625534058
0.6800000071525574,0.7766093015670776,-1.3808345794677734
0.6850000023841858,-0.44604530930519104,-1.3905280828475952
0.6899999976158142,0.47347164154052734,-1.4017144441604614
0.6949999928474426,-0.026716439053416252,-1.4081231355667114
0.699999988079071,-0.10617204010486603,-1.409731388092041
0.7049999833106995,0.6257915496826172,-1.4178178310394287
0.7099999785423279,0.009151038713753223,-1.4258815050125122
0.7149999737739563,-0.06034205108880997,-1.4338494539260864
0.7200000286102295,0.5303345918655396,-1.440865159034729
0.7250000238418579,0.23805470764636993,-1.4472730159759521
0.7300000190734863,0.44393888115882874,-1.4536558389663696
0.7350000143051147,0.5695829391479492,-1.4574320316314697
0.7400000095367432,0.5760493874549866,-1.4617946147918701
0.7450000047683716,0.3793765902519226,-1.4730501174926758
0.75,0.5415695905685425,-1.4848161935806274
0.7549999952316284,0.5209557414054871,-1.4901258945465088
0.7599999904632568,0.32433855533599854,-1.4966082572937012
0.7649999856948853,0.05272664874792099,-1.5041122436523438
0.7699999809265137,0.08244558423757553,-1.5104668140411377
0.7749999761581421,-0.07669377326965332,-1.5142444372177124
0.7799999713897705,0.3036584258079529,-1.521316647529602
0.7850000262260437,0.2080693542957306,-1.533644199371338
0.7900000214576721,0.3717336356639862,-1.5454095602035522
0.7950000166893005,0.05486473813652992,-1.5550041198730469
0.800000011920929,0.10360119491815567,-1.5636063814163208
0.8050000071525574,0.5801894068717957,-1.5694485902786255
0.8100000023841858,0.5084124803543091,-1.5737361907958984
0.8149999976158142,0.09458552300930023,-1.5786147117614746
0.8199999928474426,0.001499213743954897,-1.5871628522872925
0.824999988079071,0.19082708656787872,-1.5935947895050049
0.8299999833106995,-0.10066858679056168,-1.6027618646621704
0.8349999785423279,-0.5205528140068054,-1.6129456758499146
0.8399999737739563,-0.6713687181472778,-1.6203933954238892
0.8450000286102295,-0.9497992992401123,-1.6289689540863037
0.8500000238418579,-0.12065576761960983,-1.637036919593811
0.8550000190734863,-0.3477654457092285,-1.6429044008255005
0.8600000143051147,-0.33789268136024475,-1.6510016918182373
0.8650000095367432,-0.42261219024658203,-1.6617213487625122
0.8700000047683716,-0.2990768551826477,-1.6724116802215576
0.875,-0.4505150616168976,-1.6804513931274414
0.8799999952316284,-0.020683078095316887,-1.6889976263046265
0.8849999904632568,0.17656376957893372,-1.696530818939209
0.8899999856948853,0.10090077668428421,-1.70460045337677
0.8949999809265137,-0.21722258627414703,-1.7147542238235474
0.8999999761581421,0.051119960844516754,-1.7238355875015259
0.9049999713897705,-0.09861183911561966,-1.7297314405441284
0.9100000262260437,0.24022553861141205,-1.7367603778839111
0.9150000214576721,-0.21608661115169525,-1.74643874168396
0.9200000166893005,0.5089666843414307,-1.7602814435958862
0.925000011920929,-0.062370482832193375,-1.768887996673584
0.9300000071525574,0.2939675450325012,-1.774217128753662
0.9350000023841858,-0.13620927929878235,-1.780144453048706
0.9399999976158142,0.009365588426589966,-1.789129614830017
0.9449999928474426,-0.013050398789346218,-1.7893201112747192
0.949999988079071,0.001768944668583572,-1.8005441427230835
0.9549999833106995,-0.10545773059129715,-1.8214778900146484
0.9599999785423279,0.18711985647678375,-1.8284789323806763
0.9649999737739563,0.13399721682071686,-1.8368608951568604
0.9700000286102295,-0.3110802471637726,-1.8443963527679443
0.9750000238418579,0.13868848979473114,-1.8476123809814453
0.9800000190734863,-0.060134511440992355,-1.8514633178710938
0.9850000143051147,0.1990044116973877,-1.8632878065109253
0.9900000095367432,-0.19521549344062805,-1.8776593208312988
0.9950000047683716,0.25460660457611084,-1.8803064823150635
1,0.3349284827709198,-1.884092092514038
1.0049999952316284,0.0616079643368721,-1.890523910522461
1.0099999904632568,-0.0846889317035675,-1.8936045169830322
1.0149999856948853,0.9277767539024353,-1.8947782516479492
1.0199999809265137,0.003640619106590748,-1.9024872779846191
1.024999976158142,-0.33020302653312683,-1.9173572063446045
1.0299999713897705,0.2117622196674347,-1.9263997077941895
1.034999966621399,0.08724284172058105,-1.9335061311721802
1.0399999618530273,0.3898616433143616,-1.943084478378296
1.0449999570846558,0.1667032241821289,-1.950948715209961
1.0499999523162842,0.17772406339645386,-1.9478387832641602
1.0549999475479126,0.00243395590223372,-1.9571623802185059
1.059999942779541,-0.03768245875835419,-1.9775291681289673
1.065000057220459,0.3864234387874603,-1.991857886314392
1.0700000524520874,0.023373134434223175,-1.9966824054718018
1.0750000476837158,0.2104392647743225,-2.00193452835083
1.0800000429153442,0.512362539768219,-2.006185531616211
1.0850000381469727,0.11322841048240662,-2.005722761154175
1.090000033378601,-0.5533069968223572,-2.014517307281494
1.0950000286102295,0.1718684583902359,-2.0332396030426025
1.100000023841858,-0.11263668537139893,-2.0459189414978027
1.1050000190734863,-0.4598780572414398,-2.0485987663269043
1.1100000143051147,-0.3101433217525482,-2.050743341445923
1.1150000095367432,-0.16373126208782196,-2.0577478408813477
1.1200000047683716,-0.3898458778858185,-2.0637190341949463
1.125,0.1846608817577362,-2.0772316455841064
1.1299999952316284,0.4606328308582306,-2.0959527492523193
1.1349999904632568,0.19195204973220825,-2.106520414352417
1.1399999856948853,0.1629396677017212,-2.110234498977661
1.1449999809265137,0.011860991828143597,-2.1160919666290283
1.149999976158142,0.22026227414608002,-2.117163896560669
1.1549999713897705,0.4269174039363861,-2.1187329292297363
1.159999966621399,0.5245286226272583,-2.12432599067688
1.1649999618530273,0.7131087779998779,-2.1394894123077393
1.1699999570846558,0.2924833595752716,-2.1580920219421387
1.1749999523162842,-0.21977506577968597,-2.166431427001953
1.1799999475479126,0.2368759959936142,-2.1653599739074707
1.184999942779541,-0.10513022541999817,-2.1675832271575928
1.190000057220459,-0.6288669109344482,-2.1734790802001953
1.1950000524520874,-0.2764981687068939,-2.1773111820220947
1.2000000476837158,-0.4644445776939392,-2.1870388984680176
1.2050000429153442,-0.26330283284187317,-2.19706130027771
1.2100000381469727,0.02124793641269207,-2.2007319927215576
1.215000033378601,0.09114325791597366,-2.203038454055786
1.2200000286102295,0.10098578780889511,-2.2088119983673096
1.225000023841858,-0.010757382027804852,-2.2136354446411133
1.2300000190734863,0.3140260875225067,-2.2164804935455322
1.2350000143051147,0.28010016679763794,-2.2288496494293213
1.2400000095367432,0.027587465941905975,-2.2416298389434814
1.2450000047683716,0.21968011558055878,-2.246328592300415
1.25,0.11080586165189743,-2.2496285438537598
1.2549999952316284,0.033363230526447296,-2.2554821968078613
1.2599999904632568,-0.3246064782142639,-2.2597274780273438
1.2649999856948853,0.3223781883716583,-2.259727954864502
1.2699999809265137,0.09457375109195709,-2.267443895339966
1.274999976158142,-0.08714791387319565,-2.280221939086914
1.2799999713897705,0.13516229391098022,-2.2849173545837402
1.284999966621399,0.10258878767490387,-2.284874677658081
1.2899999618530273,-0.22963857650756836,-2.2859463691711426
1.2949999570846558,-0.10388454049825668,-2.2893359661102295
1.2999999523162842,-0.06598055362701416,-2.2951884269714355
1.3049999475479126,0.3123958706855774,-2.301532506942749
1.309999942779541,0.23857799172401428,-2.3075597286224365
1.315000057220459,0.013762444257736206,-2.312251567840576
1.3200000524520874,-0.14828556776046753,-2.315511703491211
1.3250000476837158,0.19054114818572998,-2.3181028366088867
1.3300000429153442,0.2693682014942169,-2.3181028366088867
1.3350000381469727,-0.35537126660346985,-2.31980037689209
1.340000033378601,0.1951102316379547,-2.3257858753204346
1.3450000286102295,0.15657438337802887,-2.3343615531921387
1.350000023841858,-0.056968603283166885,-2.3401670455932617
1.3550000190734863,0.06097058206796646,-2.344945192337036
1.3600000143051147,0.0689179077744484,-2.348252296447754
1.3650000095367432,0.16220404207706451,-2.3507497310638428
1.3700000047683716,0.24883711338043213,-2.34851336479187
1.375,0.33969223499298096,-2.3455278873443604
1.3799999952316284,0.3716478645801544,-2.353170394897461
1.3849999904632568,0.23797117173671722,-2.3610711097717285
1.3899999856948853,0.15397077798843384,-2.365358829498291
1.3949999809265137,0.4483835995197296,-2.369110584259033
1.399999976158142,-0.05922664701938629,-2.3688762187957764
1.4049999713897705,-0.11782585084438324,-2.36468243598938
1.409999966621399,-0.029230613261461258,-2.363752603530884
1.4149999618530273,-0.23870167136192322,-2.370278835296631
1.4199999570846558,-0.2908936142921448,-2.3804147243499756
1.4249999523162842,-0.1868269443511963,-2.383535385131836
1.4299999475479126,-0.1601167768239975,-2.385679244995117
1.434999942779541,-0.1278468519449234,-2.3878231048583984
1.440000057220459,-0.003549739485606551,-2.3860223293304443
1.4450000524520874,0.07908537238836288,-2.3807592391967773
1.4500000476837158,-0.03539792075753212,-2.383730888366699
1.4550000429153442,-0.05410298705101013,-2.394937515258789
1.4600000381469727,0.00427577830851078,-2.400101900100708
1.465000033378601,0.06602174788713455,-2.398444652557373
1.4700000286102295,-0.04182945564389229,-2.398493766784668
1.475000023841858,0.08259940892457962,-2.3979578018188477
1.4800000190734863,0.021962588652968407,-2.39517879486084
1.4850000143051147,0.025662092491984367,-2.397085189819336
1.4900000095367432,-0.009088873863220215,-2.4057111740112305
1.4950000047683716,0.07083997130393982,-2.411306142807007
1.5,-0.001745067653246224,-2.411942481994629
1.5049999952316284,0.07045429944992065,-2.4113059043884277
1.5099999904632568,0.04706055298447609,-2.4091622829437256
1.5149999856948853,0.06407613307237625,-2.4070184230804443
1.5199999809265137,0.04640403762459755,-2.407655954360962
1.524999976158142,0.030970124527812004,-2.410438060760498
1.5299999713897705,0.06164291501045227,-2.4151079654693604
1.534999966621399,0.03742852434515953,-2.414520740509033
1.5399999618530273,0.018080558627843857,-2.410717248916626
1.5449999570846558,-0.0024398518726229668,-2.405357599258423
1.5499999523162842,0.028807753697037697,-2.4021413326263428
1.5549999475479126,0.038553863763809204,-2.4018661975860596
1.559999942779541,0.059876516461372375,-2.4077095985412598
1.565000057220459,0.07138534635305405,-2.412480592727661
1.5700000524520874,0.017350444570183754,-2.412428140640259
1.5750000476837158,0.00798227358609438,-2.4113035202026367
1.5800000429153442,0.047748345881700516,-2.4086239337921143
1.5850000381469727,0.017617614939808846,-2.4063735008239746
1.590000033378601,0.02217639796435833,-2.4011735916137695
1.5950000286102295,0.1082857996225357,-2.405139446258545
1.600000023841858,0.039859164506196976,-2.411410093307495
1.6050000190734863,0.03158173710107803,-2.4089972972869873
1.6100000143051147,0.029913226142525673,-2.402191638946533
1.6150000095367432,-0.004453179892152548,-2.403425693511963
1.6200000047683716,0.04577438905835152,-2.4032087326049805
1.625,0.004271731246262789,-2.3988661766052246
1.6299999952316284,0.09546799212694168,-2.39640474319458
1.6349999904632568,0.03317922726273537,-2.397367000579834
1.6399999856948853,0.08955755084753036,-2.3952784538269043
1.6449999809265137,0.02510346658527851,-2.395278215408325
1.649999976158142,0.07325257360935211,-2.3952229022979736
1.6549999713897705,-0.03610190749168396,-2.38980770111084
1.659999966621399,0.210680291056633,-2.384336471557617
1.6649999618530273,-0.08669121563434601,-2.3803277015686035
1.6699999570846558,0.13248585164546967,-2.382471799850464
1.6749999523162842,0.11976003646850586,-2.3856313228607178
1.6799999475479126,0.14727170765399933,-2.3845596313476562
1.684999942779541,-0.15127336978912354,-2.382838487625122
1.690000057220459,0.16409003734588623,-2.3785505294799805
1.6950000524520874,0.02557377517223358,-2.373077154159546
1.7000000476837158,-0.05174153298139572,-2.365687608718872
1.7050000429153442,0.13159160315990448,-2.3631792068481445
1.7100000381469727,0.0042393445037305355,-2.3652656078338623
1.715000033378601,-0.018456310033798218,-2.3646719455718994
1.7200000286102295,0.0628981664776802,-2.36312198638916
1.725000023841858,-0.014753864146769047,-2.3602683544158936
1.7300000190734863,0.1282862275838852,-2.353184461593628
1.7350000143051147,-0.062475353479385376,-2.3437116146087646
1.7400000095367432,0.041579555720090866,-2.3434088230133057
1.7450000047683716,0.32534465193748474,-2.3465073108673096
1.75,-0.419755756855011,-2.34311580657959
1.7549999952316284,0.23132766783237457,-2.3378148078918457
1.7599999904632568,0.4077232778072357,-2.333526849746704
1.7649999856948853,-0.4201076030731201,-2.328644037246704
1.7699999809265137,0.1458917111158371,-2.322807550430298
1.774999976158142,0.17332977056503296,-2.321377992630005
1.7799999713897705,-0.26418015360832214,-2.3240578174591064
1.784999966621399,0.21186122298240662,-2.3210790157318115
1.7899999618530273,0.16263093054294586,-2.313575029373169
1.7949999570846558,-0.07934079319238663,-2.3067877292633057
1.7999999523162842,-0.056188445538282394,-2.3034512996673584
1.8049999475479126,0.05701715499162674,-2.2953507900238037
1.809999942779541,0.23966285586357117,-2.2891011238098145
1.815000057220459,0.28775787353515625,-2.2897589206695557
1.8200000524520874,0.13863696157932281,-2.288442373275757
1.8250000476837158,-0.027155829593539238,-2.280280590057373
1.8300000429153442,-0.5722910165786743,-2.270158529281616
1.8350000381469727,0.5250615477561951,-2.259913444519043
1.840000033378601,0.45408689975738525,-2.2508633136749268
1.8450000286102295,-0.9072996973991394,-2.2446789741516113
1.850000023841858,0.464910089969635,-2.246884822845459
1.8550000190734863,0.45467379689216614,-2.245028257369995
1.8600000143051147,-0.5441699028015137,-2.236863851547241
1.8650000095367432,-0.16324105858802795,-2.2268052101135254
1.8700000047683716,0.71792072057724,-2.2185773849487305
1.875,-0.737779438495636,-2.208519220352173
1.8799999952316284,-0.09354409575462341,-2.201267957687378
1.8849999904632568,0.8369079232215881,-2.2029387950897217
1.8899999856948853,-0.4651345908641815,-2.2027485370635986
1.8949999809265137,0.13289543986320496,-2.193791627883911
1.899999976158142,0.37257522344589233,-2.177839756011963
1.9049999713897705,-0.5481763482093811,-2.162768840789795
1.909999966621399,0.2954310476779938,-2.1504404544830322
1.9149999618530273,0.19811679422855377,-2.1356258392333984
1.9199999570846558,-0.48701807856559753,-2.1310596466064453
1.9249999523162842,0.34950828552246094,-2.1314659118652344
1.9299999475479126,0.10133206844329834,-2.122631788253784
1.934999942779541,-0.22162240743637085,-2.1075596809387207
1.940000057220459,0.11077935248613358,-2.09716534614563
1.9450000524520874,0.7049656510353088,-2.091073751449585
1.9500000476837158,-0.056568220257759094,-2.0820271968841553
1.9550000429153442,-0.26880407333374023,-2.0769295692443848
1.9600000381469727,0.34708645939826965,-2.0751240253448486
1.965000033378601,0.1516398787498474,-2.060793876647949
1.9700000286102295,-0.06393005698919296,-2.0437746047973633
1.975000023841858,0.35749128460884094,-2.0327837467193604
1.9800000190734863,-0.17852413654327393,-2.0234062671661377
1.9850000143051147,0.06563865393400192,-2.008465528488159
1.9900000095367432,0.10047133266925812,-1.9969412088394165
1.9950000047683716,-0.021604176610708237,-1.9941270351409912
2,-0.05370186269283295,-1.9849482774734497
2.005000114440918,0.06876372545957565,-1.9714816808700562
2.009999990463257,0.1039474606513977,-1.9607619047164917
2.015000104904175,0.3523105978965759,-1.9479660987854004
2.0199999809265137,0.08945636451244354,-1.9344309568405151
2.0250000953674316,0.03014359623193741,-1.9229111671447754
2.0299999713897705,0.018335945904254913,-1.9164793491363525
2.0350000858306885,-0.23480014503002167,-1.9088388681411743
2.0399999618530273,0.2422557920217514,-1.8965115547180176
2.0450000762939453,0.2032095342874527,-1.8879354000091553
2.049999952316284,-0.05122780799865723,-1.8784942626953125
2.055000066757202,-0.2914297878742218,-1.8713197708129883
2.059999942779541,0.4662194848060608,-1.8628129959106445
2.065000057220459,0.18507197499275208,-1.8553783893585205
2.069999933242798,0.13468097150325775,-1.8443812131881714
2.075000047683716,-0.545131504535675,-1.828768014907837
2.0799999237060547,0.5341658592224121,-1.8139698505401611
2.0850000381469727,0.1453058421611786,-1.8021783828735352
2.0899999141693115,-0.33021628856658936,-1.7918545007705688
2.0950000286102295,0.05707603693008423,-1.776310920715332
2.0999999046325684,0.2895599901676178,-1.7625869512557983
2.1050000190734863,-0.1234702318906784,-1.755618929862976
2.109999895095825,-0.20968523621559143,-1.744150996208191
2.115000009536743,0.41124576330184937,-1.7286076545715332
2.119999885559082,-0.1374538540840149,-1.7162797451019287
2.125,0.1928849071264267,-1.7008792161941528
2.130000114440918,-0.006162534933537245,-1.685121774673462
2.134999990463257,0.2497052103281021,-1.6730085611343384
2.140000104904175,-0.5350523591041565,-1.6661839485168457
2.1449999809265137,1.0251569747924805,-1.6529611349105835
2.1500000953674316,-0.3500293493270874,-1.635273814201355
2.1549999713897705,-0.12767794728279114,-1.6226991415023804
2.1600000858306885,0.18329447507858276,-1.6123706102371216
2.1649999618530273,0.007990402169525623,-1.5988255739212036
2.1700000762939453,0.2576025426387787,-1.5830373764038086
2.174999952316284,0.21566380560398102,-1.5722451210021973
2.180000066757202,-0.4254722595214844,-1.5642049312591553
2.184999942779541,0.18544767796993256,-1.5544836521148682
2.190000057220459,-0.07685086876153946,-1.5394763946533203
2.194999933242798,0.489010751247406,-1.522566795349121
2.200000047683716,-0.05747201666235924,-1.5051004886627197
2.2049999237060547,0.38588470220565796,-1.4919970035552979
2.2100000381469727,-0.3930334746837616,-1.4877088069915771
2.2149999141693115,0.5364146828651428,-1.476766586303711
2.2200000286102295,0.32295340299606323,-1.460240125656128
2.2249999046325684,-0.21058019995689392,-1.4322946071624756
2.2300000190734863,0.3127038776874542,-1.4058700799942017
2.234999895095825,-0.47735580801963806,-1.3995013236999512
2.240000009536743,0.31518861651420593,-1.3971320390701294
2.244999885559082,-0.23657865822315216,-1.3884057998657227
2.25,0.13372564315795898,-1.3787579536437988
2.255000114440918,-0.017164623364806175,-1.3663549423217773
2.259999990463257,0.42203810811042786,-1.3519595861434937
2.265000104904175,-0.17849653959274292,-1.3428475856781006
2.2699999809265137,0.3161454200744629,-1.331363320350647
2.2750000953674316,0.23182114958763123,-1.3121446371078491
2.2799999713897705,0.2644399404525757,-1.3001230955123901
2.2850000858306885,0.12605875730514526,-1.2923122644424438
2.2899999618530273,-0.5243545770645142,-1.2772278785705566
2.2950000762939453,0.03904367983341217,-1.259848952293396
2.299999952316284,0.29694536328315735,-1.2482073307037354
2.305000066757202,-0.030096884816884995,-1.233354091644287
2.309999942779541,0.06507230550050735,-1.2162805795669556
2.315000057220459,-0.014746123924851418,-1.2051801681518555
2.319999933242798,0.06354585289955139,-1.1976763010025024
2.325000047683716,0.4643312394618988,-1.1889443397521973
2.3299999237060547,-0.26671528816223145,-1.173858880996704
2.3350000381469727,0.2241932898759842,-1.1594659090042114
2.3399999141693115,0.0868755653500557,-1.1466022729873657
2.3450000286102295,0.012258801609277725,-1.1314375400543213
2.3499999046325684,-0.30156412720680237,-1.116666555404663
2.3550000190734863,0.10310988873243332,-1.1077128648757935
2.359999895095825,-0.09826187044382095,-1.100507378578186
2.365000009536743,0.2821720540523529,-1.0876437425613403
2.369999885559082,-0.15807585418224335,-1.0714852809906006
2.375,-0.1776784509420395,-1.0591572523117065
2.380000114440918,0.5670260190963745,-1.0436937808990479
2.384999990463257,-0.06787057965993881,-1.0297584533691406
2.390000104904175,-0.14404289424419403,-1.0225751399993896
2.3949999809265137,0.4883318245410919,-1.0165185928344727
2.4000000953674316,-0.03143787756562233,-1.006173849105835
2.4049999713897705,-0.43424686789512634,-0.9939268827438354
2.4100000858306885,0.43242451548576355,-0.9809826612472534
2.4149999618530273,0.04726994037628174,-0.9646604061126709
2.4200000762939453,-0.16217279434204102,-0.9493601322174072
2.424999952316284,0.3968227505683899,-0.9417270421981812
2.430000066757202,0.1142459288239479,-0.9355869293212891
2.434999942779541,-0.3830525577068329,-0.9246222376823425
2.440000057220459,0.41223496198654175,-0.9136120676994324
2.444999933242798,-0.18058235943317413,-0.9011207222938538
2.450000047683716,-0.1419423520565033,-0.8880924582481384
2.4549999237060547,0.6026634573936462,-0.8733319640159607
2.4600000381469727,-0.09633538872003555,-0.8626123666763306
2.4649999141693115,-0.23870353400707245,-0.8553565144538879
2.4700000286102295,0.24950946867465973,-0.8465325832366943
2.4749999046325684,-0.1103837788105011,-0.8375037312507629
2.4800000190734863,0.046255383640527725,-0.8277729153633118
2.484999895095825,-0.07199551165103912,-0.8146592378616333
2.490000009536743,0.41282668709754944,-0.7981274127960205
2.494999885559082,0.1315573751926422,-0.7861347198486328
2.5,-0.05336697772145271,-0.7813946604728699
2.505000114440918,0.06705692410469055,-0.7747106552124023
2.509999990463257,0.09481368958950043,-0.7646113634109497
2.515000104904175,-0.12766285240650177,-0.7560356259346008
2.5199999809265137,0.08891317248344421,-0.7461341023445129
