Time (s),Ay (m/s²),Fᵧ (N)
7.65500020980835,-9.96927261352539,0.3331811726093292
7.659999847412109,-10.034764289855957,0.3241901695728302
7.664999961853027,-10.058215141296387,0.3196946382522583
7.670000076293945,-9.960897445678711,0.31789645552635193
7.675000190734863,-9.989109992980957,0.31699734926223755
7.679999828338623,-10.124321937561035,0.31340092420578003
7.684999942779541,-10.203332901000977,0.31250181794166565
7.690000057220459,-10.239900588989258,0.31250181794166565
7.695000171661377,-10.191022872924805,0.31340092420578003
7.699999809265137,-9.992718696594238,0.31295138597488403
7.704999923706055,-9.963655471801758,0.3107036352157593
7.710000038146973,-9.976085662841797,0.3102540671825409
7.715000152587891,-9.901391983032227,0.3098045289516449
7.71999979019165,-9.837220191955566,0.31205227971076965
7.724999904632568,-9.777517318725586,0.3156486749649048
7.730000019073486,-9.816217422485352,0.3201441764831543
7.735000133514404,-9.841094970703125,0.32149285078048706
7.739999771118164,-9.827679634094238,0.3241901695728302
7.744999885559082,-9.810198783874512,0.32598838210105896
7.75,-9.766430854797363,0.33228209614753723
7.755000114440918,-9.645269393920898,0.34082356095314026
7.760000228881836,-9.71134090423584,0.344869464635849
7.764999866485596,-9.62872314453125,0.34756678342819214
7.769999980926514,-9.565607070922852,0.3529614210128784
7.775000095367432,-9.535772323608398,0.3583560585975647
7.78000020980835,-9.546247482299805,0.36464977264404297
7.784999847412109,-9.454232215881348,0.37453991174697876
7.789999961853027,-9.496270179748535,0.381283164024353
7.795000076293945,-9.488097190856934,0.3871273100376129
7.800000190734863,-9.431740760803223,0.3961183428764343
7.804999828338623,-9.419285774230957,0.4082562327384949
7.809999942779541,-9.260144233703613,0.4172472655773163
7.815000057220459,-9.137503623962402,0.42399054765701294
7.820000171661377,-9.266372680664062,0.43298158049583435
7.824999809265137,-9.096893310546875,0.44332125782966614
7.829999923706055,-8.969559669494629,0.4550096094608307
7.835000038146973,-9.136491775512695,0.4653492867946625
7.840000152587891,-8.7819185256958,0.477037638425827
7.84499979019165,-8.923384666442871,0.48962506651878357
7.849999904632568,-8.88438606262207,0.49861612915992737
7.855000019073486,-8.967157363891602,0.5062584280967712
7.860000133514404,-8.365143775939941,0.5183963179588318
7.864999771118164,-8.782085418701172,0.5318828821182251
7.869999885559082,-8.738937377929688,0.5435711741447449
7.875,-8.375040054321289,0.5561586618423462
7.880000114440918,-8.311433792114258,0.5687460899353027
7.885000228881836,-8.450791358947754,0.5808839797973633
7.889999866485596,-8.158953666687012,0.5925722718238831
7.894999980926514,-8.178864479064941,0.6038110852241516
7.900000095367432,-8.20724105834961,0.6146003007888794
7.90500020980835,-7.941405296325684,0.6276373267173767
7.909999847412109,-8.126794815063477,0.6393256783485413
7.914999961853027,-8.077571868896484,0.651013970375061
7.920000076293945,-7.82794713973999,0.6645005345344543
7.925000190734863,-7.877370834350586,0.6757393479347229
7.929999828338623,-7.980360507965088,0.6869781017303467
7.934999942779541,-7.541253089904785,0.700914204120636
7.940000057220459,-7.46826171875,0.7157493829727173
7.945000171661377,-7.9861369132995605,0.7247404456138611
7.949999809265137,-7.345500946044922,0.7350800633430481
7.954999923706055,-7.435301303863525,0.7467684149742126
7.960000038146973,-7.6242170333862305,0.7589063048362732
7.965000152587891,-7.19797420501709,0.7723928093910217
7.96999979019165,-7.409066200256348,0.7795856595039368
7.974999904632568,-7.354227066040039,0.7876775860786438
7.980000019073486,-7.014082908630371,0.7966686487197876
7.985000133514404,-7.335347652435303,0.8038614392280579
7.989999771118164,-7.2447099685668945,0.8133020401000977
7.994999885559082,-7.055300235748291,0.8236417174339294
8,-6.915674209594727,0.8317336440086365
8.005000114440918,-7.164322853088379,0.8416237831115723
8.010000228881836,-6.8233747482299805,0.8506147861480713
8.015000343322754,-6.942535877227783,0.8596058487892151
8.020000457763672,-6.918551921844482,0.8694959282875061
8.024999618530273,-6.809966564178467,0.8753401637077332
8.029999732971191,-6.927757263183594,0.8766888380050659
8.03499984741211,-6.8399457931518555,0.8789365291595459
8.039999961853027,-6.782628059387207,0.8856797814369202
8.045000076293945,-6.755338668823242,0.8924230933189392
8.050000190734863,-6.705008029937744,0.8978176712989807
8.055000305175781,-6.69040060043335,0.8987167477607727
8.0600004196167,-6.648158550262451,0.901863694190979
8.0649995803833,-6.6070556640625,0.9077078700065613
8.069999694824219,-6.702695846557617,0.910854697227478
8.074999809265137,-6.686047554016113,0.912203311920166
8.079999923706055,-6.662703990936279,0.9144510626792908
8.085000038146973,-6.719930648803711,0.9144510626792908
8.09000015258789,-6.662373065948486,0.9149006605148315
8.095000267028809,-6.682400703430176,0.9153502583503723
8.100000381469727,-6.785578727722168,0.9149006009101868
8.104999542236328,-6.745534420013428,0.9149006605148315
8.109999656677246,-6.821109294891357,0.9175979495048523
8.114999771118164,-6.964341163635254,0.920295238494873
8.119999885559082,-6.990417957305908,0.9202952980995178
8.125,-6.904938697814941,0.9157997369766235
8.130000114440918,-6.8651204109191895,0.910405158996582
8.135000228881836,-6.950861930847168,0.90950608253479
8.140000343322754,-7.040693283081055,0.9054601192474365
8.145000457763672,-6.9698333740234375,0.901863694190979
8.149999618530273,-6.974881649017334,0.8982672691345215
8.154999732971191,-7.105811595916748,0.893322229385376
8.15999984741211,-7.057270526885986,0.8883771300315857
8.164999961853027,-7.03400182723999,0.8811842799186707
8.170000076293945,-7.226749897003174,0.8757897019386292
8.175000190734863,-7.217321395874023,0.8703951239585876
8.180000305175781,-7.176658630371094,0.8600553870201111
8.1850004196167,-7.24301290512085,0.8470184206962585
8.1899995803833,-7.505789279937744,0.842522919178009
8.194999694824219,-7.252315044403076,0.8411742448806763
8.199999809265137,-7.499992847442627,0.836678683757782
8.204999923706055,-7.351590156555176,0.8294858932495117
8.210000038146973,-7.574803352355957,0.8200452923774719
8.21500015258789,-7.481980323791504,0.8119533658027649
8.220000267028809,-7.513086795806885,0.8061092495918274
8.225000381469727,-7.5652642250061035,0.7984668016433716
8.229999542236328,-7.597851276397705,0.7894757986068726
8.234999656677246,-7.743967056274414,0.777787446975708
8.239999771118164,-7.79269552230835,0.7660991549491882
8.244999885559082,-7.543956756591797,0.7580071687698364
8.25,-7.927767753601074,0.7481170892715454
8.255000114440918,-7.827817440032959,0.7386764883995056
8.260000228881836,-7.903412342071533,0.7319332361221313
8.265000343322754,-8.013416290283203,0.7206944227218628
8.270000457763672,-8.181663513183594,0.708107054233551
8.274999618530273,-7.952259540557861,0.6973177790641785
8.279999732971191,-8.300125122070312,0.6910240650177002
8.28499984741211,-8.280207633972168,0.6788861751556396
8.289999961853027,-7.943183422088623,0.6698951721191406
8.295000076293945,-8.556286811828613,0.6604546308517456
8.300000190734863,-8.314530372619629,0.6483167409896851
8.305000305175781,-8.20092487335205,0.6397752165794373
8.3100004196167,-8.541512489318848,0.6285364627838135
8.3149995803833,-8.671289443969727,0.6199949383735657
8.319999694824219,-8.229792594909668,0.6128021478652954
8.324999809265137,-8.764955520629883,0.6020129323005676
8.329999923706055,-8.880899429321289,0.5930218696594238
8.335000038146973,-8.397917747497559,0.5849299430847168
8.34000015258789,-8.917866706848145,0.574140727519989
8.345000267028809,-8.974278450012207,0.566947877407074
8.350000381469727,-8.740541458129883,0.5611037015914917
8.354999542236328,-9.033031463623047,0.5525622367858887
8.359999656677246,-9.159926414489746,0.5408738851547241
8.364999771118164,-8.77629566192627,0.5300846695899963
8.369999885559082,-9.065821647644043,0.5224422216415405
8.375,-9.184785842895508,0.516598105430603
8.380000114440918,-9.233716011047363,0.508056640625
8.385000228881836,-9.174928665161133,0.5017629861831665
8.390000343322754,-9.356891632080078,0.49861612915992737
8.395000457763672,-9.119667053222656,0.49052417278289795
8.399999618530273,-9.215741157531738,0.48108360171318054
8.404999732971191,-9.3556489944458,0.47029438614845276
8.40999984741211,-9.347879409790039,0.46265196800231934
8.414999961853027,-9.34994888305664,0.4586060345172882
8.420000076293945,-9.471792221069336,0.4532114267349243
8.425000190734863,-9.397570610046387,0.4478168189525604
8.430000305175781,-9.363480567932129,0.44242212176322937
8.4350004196167,-9.595100402832031,0.4361284077167511
8.4399995803833,-9.515424728393555,0.43298155069351196
8.444999694824219,-9.385601043701172,0.4307338297367096
8.449999809265137,-9.741416931152344,0.4248896539211273
8.454999923706055,-9.534503936767578,0.4253392219543457
8.460000038146973,-9.547867774963379,0.4248896539211273
8.46500015258789,-9.64883041381836,0.41949501633644104
8.470000267028809,-9.456448554992676,0.4158986210823059
8.475000381469727,-9.526742935180664,0.4154490530490875
8.479999542236328,-9.632418632507324,0.4154490828514099
8.484999656677246,-9.434264183044434,0.4167977273464203
8.489999771118164,-9.54892349243164,0.4167977273464203
8.494999885559082,-9.481460571289062,0.4163481891155243
8.5,-9.29648208618164,0.4167977273464203
8.505000114440918,-9.405929565429688,0.4158986210823059
8.510000228881836,-9.399016380310059,0.41814637184143066
8.515000343322754,-9.379199028015137,0.4203941226005554
8.520000457763672,-9.496606826782227,0.4217427670955658
8.524999618530273,-9.302041053771973,0.42399054765701294
8.529999732971191,-9.224725723266602,0.4271374046802521
8.53499984741211,-9.24122428894043,0.4311833679676056
8.539999961853027,-9.20742416381836,0.4311833679676056
8.545000076293945,-9.200030326843262,0.431632936000824
8.550000190734863,-9.293054580688477,0.4347797632217407
8.555000305175781,-9.143960952758789,0.441073477268219
8.5600004196167,-9.153945922851562,0.44601860642433167
8.5649995803833,-9.20604133605957,0.45186275243759155
8.569999694824219,-9.065116882324219,0.4590555727481842
8.574999809265137,-9.041914939880371,0.4631015360355377
8.579999923706055,-9.009653091430664,0.46579885482788086
8.585000038146973,-9.125865936279297,0.47029438614845276
8.59000015258789,-8.939664840698242,0.4734412133693695
8.595000267028809,-9.069082260131836,0.47928541898727417
8.600000381469727,-8.982137680053711,0.4873773157596588
8.604999542236328,-8.77950668334961,0.49412059783935547
8.609999656677246,-9.024271011352539,0.49861612915992737
8.614999771118164,-8.97827434539795,0.5044602751731873
8.619999885559082,-8.765999794006348,0.5121026039123535
